本数据供邢不行数字货币量化课程、策略分享会专用，由邢不行整理，微信：xbx6660		
candle_begin_time,open,high,low,close,volume,quote_volume,trade_num,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,Spread,symbol,avg_price_1m,avg_price_5m,fundingRate
2024-01-31 18:00:00,0.6852,0.6863,0.6588,0.6746,8733208,5898486.5596,26533,4255726,2876150.726,-0.004280442804428,JUP-USDT,0.6747100829195392,0.6747100829195392,
2024-01-31 19:00:00,0.6742,0.6759,0.63,0.6384,32462099,21087496.8809,103572,16048322,10424701.5516,-0.0017200938232994,JUP-USDT,0.6734957316418744,0.6720400180198363,
2024-01-31 20:00:00,0.6385,0.653,0.6204,0.6299,29459297,18732065.669,105137,14356089,9135910.9893,0.0003176115610608,JUP-USDT,0.6382505966539934,0.6407433305073634,
2024-01-31 21:00:00,0.6299,0.6479,0.6208,0.6439,27987127,17657302.0758,93702,14340644,9049536.6032,0.0017112632233975,JUP-USDT,0.63174571580327,0.6291781091570557,
2024-01-31 22:00:00,0.6438,0.692,0.6375,0.6766,46532297,31034418.0741,132105,23851908,15915469.4497,0.0011837821840781,JUP-USDT,0.6463940801084799,0.6430338114592258,
2024-01-31 23:00:00,0.6766,0.693,0.655,0.6629,28466589,19188625.8275,92575,13356129,9008774.2776,0.0018135106543752,JUP-USDT,0.6712830745249815,0.6731725306251175,
2024-02-01 00:00:00,0.6629,0.69,0.6461,0.6711,31398265,20841079.7684,97822,16439385,10922555.289,0.0,JUP-USDT,0.6658641759049491,0.6638815253418664,
2024-02-01 01:00:00,0.6712,0.6742,0.628,0.6473,27200276,17707269.9359,113592,13084186,8526725.522499999,0.0009277872274624,JUP-USDT,0.6677930586656449,0.6664428949086875,
2024-02-01 02:00:00,0.6473,0.6633,0.6367,0.6576,14881681,9657540.8735,55298,7469203,4848329.3282,0.0001520912547527,JUP-USDT,0.6478874442739918,0.6465739419346159,
2024-02-01 03:00:00,0.6577,0.6585,0.6202,0.6293,23136713,14691815.3687,90969,9841827,6246700.9142,0.000476947535771,JUP-USDT,0.6563809869451426,0.6555246274713653,
2024-02-01 04:00:00,0.6292,0.6325,0.5619,0.585,62610846,37343898.4163,184373,28430025,16958799.9177,-0.0023874488403821,JUP-USDT,0.6260669529959159,0.6181393160656699,5e-05
2024-02-01 05:00:00,0.5851,0.5972,0.5682,0.5777,32275086,18842083.0936,98490,15711755,9185808.7454,-0.0001730702665282,JUP-USDT,0.5784392311681256,0.5764532498402031,
2024-02-01 06:00:00,0.5777,0.6105,0.5768,0.5873,30329611,18038906.4092,91477,14990192,8921611.2805,0.0011933174224343,JUP-USDT,0.5787258900599824,0.58003719229806,
2024-02-01 07:00:00,0.5873,0.603,0.5732,0.5777,24905937,14630958.6649,75947,11963573,7036479.8496,-0.0001730702665282,JUP-USDT,0.588015533798869,0.5879428237711847,
2024-02-01 08:00:00,0.5777,0.5926,0.5769,0.5857,24112621,14117577.0672,65391,12348574,7233693.3327,0.0003415883859947,JUP-USDT,0.5799888074570421,0.5803805008159545,5e-05
2024-02-01 09:00:00,0.5857,0.5903,0.5512,0.5619,50175967,28392375.3605,126294,22573478,12778939.9334,0.0008906305664408,JUP-USDT,0.5844786859882435,0.5866259471655914,
2024-02-01 10:00:00,0.5616,0.6099,0.5608,0.5982,47537628,27831288.9779,121347,25947317,15196287.6013,-0.0003342245989306,JUP-USDT,0.5631867707343953,0.5662189899997347,
2024-02-01 11:00:00,0.5982,0.6292,0.5968,0.6038,70620434,43300980.5597,186338,34379730,21087391.1467,0.0008287750704458,JUP-USDT,0.5999138521049535,0.6063125794723525,
2024-02-01 12:00:00,0.6037,0.6222,0.5898,0.5954,37946343,23090044.5719,111201,18063493,11004353.1726,0.0001679825298168,JUP-USDT,0.6038744512703225,0.6045942033774967,5e-05
2024-02-01 13:00:00,0.5951,0.6087,0.5829,0.5945,37190646,22107160.9918,108792,18834439,11203432.1329,0.0,JUP-USDT,0.596113923122879,0.5950671138628796,
2024-02-01 14:00:00,0.5947,0.6214,0.592,0.613,39304601,23885218.5514,117312,19736768,11998945.5812,0.0008163265306122,JUP-USDT,0.5971875883716463,0.5968562556426938,
2024-02-01 15:00:00,0.6128,0.62,0.5906,0.5932,32539124,19679061.7927,97264,15073954,9123436.2627,0.0006747638326585,JUP-USDT,0.6160747051828361,0.616234883528749,
2024-02-01 16:00:00,0.5932,0.596,0.565,0.5947,62937825,36634916.6355,151688,30311076,17661915.9523,0.0001681802892701,JUP-USDT,0.5893320805031799,0.5907910008010056,5e-05
2024-02-01 17:00:00,0.5949,0.6042,0.5817,0.587,27709455,16443473.7488,87158,13519417,8030154.0373,0.000170386777986,JUP-USDT,0.5941557881831215,0.5921746107154624,
2024-02-01 18:00:00,0.587,0.5917,0.5728,0.5768,23155357,13482981.8496,67637,10466026,6100296.6684,0.0003468609087755,JUP-USDT,0.5881439275565491,0.5881627877145852,
2024-02-01 19:00:00,0.5768,0.5845,0.571,0.5803,16310729,9408213.1019,46557,8333684,4809514.222,0.0010350181128171,JUP-USDT,0.5772351212737572,0.5791697764695459,
2024-02-01 20:00:00,0.5802,0.585,0.5736,0.5828,12839408,7446937.202,34703,6428866,3730079.0292,0.0005150214592273,JUP-USDT,0.5795665337619954,0.5796838772757102,5e-05
2024-02-01 21:00:00,0.5828,0.5995,0.58,0.5984,18581704,10965834.2023,52195,9735782,5748618.2094,0.00050158836315,JUP-USDT,0.582347676753902,0.5816744336809883,
